brand,name,ym,km,trans,price
2, 올뉴카렌스 1.7 VGT 럭셔리,2013,162763,1,670
3, 3DH G330 모던,2014,97597,1,1979
3, 포터2 스넥카,2010,111445,0,880
3, 아반떼MD M16GDI 에비뉴,2013,76973,1,740
4, 올란도 LTZ,2012,131550,1,650
3, 에쿠스(신형) VS380 프리미엄,2013,208883,1,1490
2, 레이 밴,2015,77249,1,699
2, 모하비 2WD QV300,2010,150510,1,970
5, 코란도스포츠 CX7(4WD),2013,161542,1,970
3, 3DH G330 프리미엄 AWD,2014,116745,1,2050
3, 그랜저HG HG240 LUXURY,2012,120436,1,780
2, 카니발R 그랜드 GLX,2012,182473,1,640
2, 봉고3트럭 내장탑,2012,71752,1,1100
3, 소나타더브릴리언트 LPI 스마트,2014,170000,1,670
3, 그랜드스타렉스 12인(LPI),2009,188817,1,690
2, K5 2.0 디럭스,2011,66365,1,799
2, 봉고3트럭 더블캡,2014,253249,1,900
3, 포터2 카고(CRDI),2015,53158,1,1410
4, 말리부 LT,2013,109255,1,840
3, 더뉴i30 1.6 VGT PYL TUIX,2013,150356,1,840
5, 코란도스포츠 익스트림 4WD,2015,132188,1,1190
2, 봉고3트럭 4WD,2011,52298,0,960
2, K5 하이브리드 럭셔리,2014,114571,1,990
2, 더뉴K7 3.0 GDI 프레스티지 스페셜,2012,50000,1,1370
5, 코란도C CLUBBY 4WD,2011,143536,1,680
5, 티볼리 1.6 TX,2015,195044,1,690
2, 더뉴스포티지R 디젤 2WD 트렌디,2014,68331,1,1399
3, 뉴 i30 1.6 GDI PYL,2013,213047,1,650
3, 포터2 카고(CRDI),2013,220507,1,860
2, 더뉴K9 3.8 GDI 노블레스,2014,166659,1,1850
3, 더 뉴 아반떼 1.6 GDI 스마트,2014,63443,1,670
5, 코란도스포츠 CX5(2WD),2013,95259,1,980
2, 레이 터보 프레스티지,2014,76573,1,930
6, SM5노바 디젤 D 프리미엄,2015,111143,1,870
2, K5 하이브리드 럭셔리,2012,187078,1,720
2, K7 VG270 럭셔리,2010,154206,1,659
3, 더뉴3쿠페 200,2012,151963,1,890
3, 소나타하이브리드 YF HEV,2013,99218,1,910
2, 올 뉴 카니발 9인승 하이리무진,2015,67294,1,2860
5, 코란도스포츠 CX7(4WD),2013,69403,1,1230
3, 그랜저HG HG240 MODERN,2012,117435,1,890
2, 봉고3트럭 파워게이트,2013,164757,0,750
6, 뉴SM3 RE,2013,63492,1,700
3, 투싼iX 2WD VGT LX20,2012,119486,1,1050
3, 그랜저HG HG240 MODERN,2015,76019,1,1199
3, 그랜드스타렉스 12인,2010,108339,1,740
4, 아베오 해치백 RS 터보,2015,46386,1,950
3, 그랜저HG HG240 LUXURY,2011,85755,1,789
6, QM3 RE,2014,69386,1,899
3, 3DH 3.8 수출형,2015,93537,1,1980
4, 올란도 LT,2015,84883,1,1190
3, 3 BH330 LUXYRY,2009,100898,1,899
2, 카니발R 그랜드 GLX,2010,104369,1,740
3, 싼타페CM 2WD(2.2VGT) MLX,2006,140808,1,649
2, 봉고3트럭 1톤,2014,202625,0,790
3, 포터2 내장탑,2013,139757,0,880
2, 레이 프레스티지,2014,79795,1,930
3, 3DH G330 프리미엄 AWD,2015,165836,1,1890
2, 봉고3트럭 4WD,2013,194839,1,1150
6, QM5네오 2WD RE,2014,125820,1,840
3, 에쿠스(신형) VS500 프레스티지,2013,117777,1,2299
3, LF 소나타 LPI 스마트,2014,160901,1,750
3, 3 BH330 LUXYRY,2008,126738,1,690
2, K5 MX 2.0 LPI 노블레스,2015,156244,1,1200
3, 에쿠스(신형) VS380 프리미엄,2015,102327,1,2350
6, 뉴SM5플래티넘 SE ART,2013,82581,1,750
3, 투싼iX 2WD VGT LX20,2012,119646,1,910
7, G2X 2.0 TURBO,2008,101320,1,1399
3, 그랜드스타렉스 12인,2013,171392,1,950
3, 3DH G330 모던 AWD,2014,188923,1,1645
2, 더뉴모닝 럭셔리,2015,90000,1,630
5, 코란도스포츠 CX5(2WD),2015,194523,1,920
2, K7 VG270 프레스티지,2010,98221,1,740
3, 싼타페더스타일 2WD 2.0 MLX,2009,98637,1,830
3, 소나타하이브리드 YF HEV,2014,105194,1,1090
3, 아반떼AD 1.6 GDI 프리미엄,2015,102965,1,1450
3, 그랜드스타렉스 15인승 어린이 보호차량,2015,60554,1,1900
2, 더뉴K5(2세대) 2.0,2013,116434,1,830
3, 아반떼MD M16GDI PREMIER,2012,120967,1,690
3, 그랜저HG HG300 PREMIUM,2013,239000,1,720
2, 스포티지R 2WD LIMITED,2013,165932,1,890
5, 코란도스포츠 CX5(2WD),2012,251497,1,650
2, 봉고3트럭 윙바디,2014,163068,0,980
3, 포터2 더블캡(CRDI),2010,139477,1,799
2, K9 3.3 GDI RVIP,2013,135092,1,1740
3, 포터2 더블캡(CRDI),2014,103338,1,1030
3, 엑센트신형 위트 1.6VGT 모던,2013,76860,1,740
3, 포터2 카고(CRDI),2012,137911,1,830
3, 그랜저HG HG300 EXCLUSIVE,2014,89542,1,1520
3, 3DH G330 모던,2015,86183,1,1860
2, 레이 프레스티지,2012,102990,1,810
2, 레이 터보 프레스티지,2014,69741,1,9999
2, 모하비 4WD KV300,2015,71592,1,2520
2, 레이 프레스티지,2012,95795,1,790
2, 봉고3트럭 1톤,2012,214958,0,640
4, 말리부 2.0 디젤 LT 디럭스팩,2015,118236,1,650
5, 슈퍼렉스턴 RX7 AWD,2010,146758,1,620
3, 그랜드스타렉스밴 5인,2011,197182,1,899
2, K5 SX 1.7 디젤 프레스티지,2015,86228,1,1385
3, 포터2 파워게이트,2012,69884,1,1350
6, 뉴SM5(신형) XE,2010,55006,1,600
3, 아반떼MD M16GDI DELUXE,2011,71102,1,650
2, K5 2.0 프레스티지,2010,159604,1,600
2, 레이 터보 프레스티지,2015,94706,1,970
3, 그랜저HG HG300 EXCLUSIVE,2014,126760,1,1260
3, 포터2 윙바디,2015,117700,0,1230
3, 벨로스터 DCT PACK,2011,125325,1,699
3, 아반떼AD 1.6 GDI 프리미엄,2015,104997,1,1199
3, 싼타페DM 4WD 2.0 PREMIUM,2014,152101,1,1349
3, 엑센트신형 1.6VGT 프리미어,2012,93608,1,9999
3, 싼타페DM 2WD 2.0 PREMIUM,2014,124976,1,1330
2, 올 뉴 카니발 9인승 하이리무진,2015,149310,1,2780
3, 아반떼MD M16GDI LUXURY,2010,81934,1,680
3, 그랜드스타렉스 11인,2013,107564,1,980
2, 레이 프레스티지,2014,80780,1,780
2, 더 뉴 프라이드 5DR 1.4 MPI 트렌디,2015,53313,1,990
2, 올뉴쏘렌토 4WD 2.2 노블레스,2015,124846,1,1450
2, 더프레스티지K7 3.0 GDI 노블레스,2011,99619,1,970
6, QM3 RE,2015,73345,1,720
2, 봉고3트럭 워크스루밴,2012,181592,1,850
6, 뉴QM5 2WD LE,2014,84382,1,1000
2, 레이 디럭스,2014,95465,1,760
3, 뉴 투싼iX 디젤(E-VGT)4WD,2015,66860,1,1590
3, 그랜저HG HG330 CELEBRITY,2011,99818,1,840
3, 베라쿠르즈 4WD 300VX,2013,178086,1,1590
4, 말리부 2.0 디젤 LS 디럭스팩,2015,62518,1,1100
3, 그랜저HG HG300 NOBLE,2011,132946,1,930
3, 에쿠스(신형) VS380 럭셔리,2011,273047,1,690
2, K5 2.4,2010,125159,1,600
2, 더뉴K7 3.0 GDI 프레스티지,2014,180000,1,899
3, 그랜저HG HG220 MODERN,2015,135487,1,1360
2, 봉고3트럭 4WD,2015,34970,0,1469
3, 엑센트신형 1.6GDI 프리미어,2012,104707,1,800
2, 더 SUV 스포티지 디젤 1.7 2WD 노블레스,2015,189496,1,1090
2, 봉고3트럭 냉동탑,2015,174589,0,1180
2, 쏘울 1.6 2U,2008,72766,1,600
3, 그랜저HG HG220 MODERN,2014,165313,1,1140
5, 뉴체어맨W CW700 4TRONIC,2015,117468,1,1490
2, 봉고3트럭 1.2톤,2013,107201,0,930
3, 소나타더브릴리언트 CVVL 스마트,2012,117408,1,750
3, 더뉴3쿠페 200,2012,56465,1,1489
3, 아반떼MD M16GDI DELUXE,2011,114569,1,750
3, 싼타페CM 2WD(2.2VGT) MLX,2008,76036,1,690
2, K5 SX 2.0 프레스티지,2015,84612,1,1299
4, 올란도 LT,2014,115481,1,790
2, 더뉴K7 2.4 GDI 프레스티지,2015,81160,1,1349
3, 그랜저HG LPG HG300 MODERN,2014,184554,1,870
5, 티볼리 1.6 XDI VX,2015,139629,1,990
3, 포터2 윙바디,2015,117326,0,1130
2, 올 뉴 카니발 7인승 리무진 가솔린,2015,103532,1,2450
3, 더 뉴 아반떼 1.6 GDI 스마트,2015,55410,1,770
3, 싼타페CM 2WD(2.0VGT) MLX,2008,48691,1,620
2, 올뉴쏘울 1.6 럭셔리,2013,82999,1,890
2, 레이 터보 프레스티지,2013,52152,1,890
3, 그랜저HG HG220 PREMIUM,2014,201199,1,920
3, YF소나타 PREMIER,2009,93601,1,649
3, 포터2 윙바디,2013,97643,1,1360
2, K5 MX 2.0 디럭스,2015,119737,1,999
2, 봉고3트럭 1톤,2013,66878,0,960
3, 아반떼MD M16GDI PREMIER,2012,91592,1,790
3, 그랜저HG HG330 CELEBRITY,2012,185917,1,1050
3, 뉴 i30 1.6 VGT,2012,115810,1,720
3, 그랜드스타렉스 11인,2014,55513,0,1299
5, 코란도스포츠 CX7(4WD),2013,103889,1,945
4, 말리부 LT,2015,73106,1,950
4, 올란도 LTZ,2012,165104,1,680
2, 봉고3트럭 1톤,2013,231021,0,690
3, 엑센트신형 1.4VVT 스마트,2013,31239,1,730
3, 아반떼MD 1.6GDI 모던,2012,98538,1,699
3, 싼타페CM 2WD(2.0 E-VGT) MLX,2010,88478,1,730
2, K5 2.4,2011,110003,1,780
4, 아베오 해치백 RS 터보,2013,72622,1,630
2, 카니발R 뉴 리무진,2013,225597,1,680
3, 포터2 더블캡(CRDI),2012,339970,0,650
3, 3DH G330 프리미엄 AWD,2015,96277,1,2990
2, 뉴쏘렌토R 2WD 2.0 TLX,2012,186131,1,1020
2, 더뉴K7 LPI 3.0 럭셔리,2013,207774,1,790
3, 그랜드스타렉스 캠핑카,2009,106849,1,1790
3, 엑센트신형 위트 1.4VVT 프리미어,2012,114411,1,650
5, 코란도C CLUBBY 2WD,2013,122487,1,620
3, 그랜저HG HG240 LUXURY,2012,141882,1,750
3, 더뉴벨로스터 1.6 터보 GDI,2015,84927,1,1300
3, 뉴 i30 1.6 VGT,2012,140751,1,680
2, 쏘렌토R 2WD 2.0 TLX,2011,94541,1,1099
5, 코란도스포츠 CX7(4WD),2014,145900,1,1199
5, 렉스턴W 2.2 RX7 4WD,2015,84426,1,1599
2, 더뉴K5 2.0 터보GDI 프레스티지,2014,209686,1,750
3, 그랜저HG HG240 LUXURY,2011,98669,1,899
3, 그랜저HG HG300 PREMIUM,2015,110503,1,1150
5, 코란도스포츠 CX7(4WD),2013,75934,0,1260
2, 봉고3트럭 냉동탑,2013,62006,0,1390
2, 모하비 4WD KV300,2012,158842,1,1640
2, 더 뉴 프라이드 5DR 1.4 MPI 트렌디,2015,75533,1,930
3, 그랜저HG HG300 EXCLUSIVE,2014,79693,1,1499
3, 싼타페더스타일 2WD 2.0 MLX,2011,131545,1,650
3, 3 BH330 LUXYRY,2010,106809,1,850
6, 올뉴SM7 2.5 SE,2011,162304,1,720
2, 레이 EV,2015,83327,1,1000
5, 코란도스포츠 익스트림 4WD,2015,57369,1,1690
3, 그랜저HG LPG HG300 MODERN,2015,155336,1,1159
7, 알페온 EL240,2011,123358,1,650
3, 에쿠스(신형) VS380 프라임,2011,76078,1,1050
3, 에쿠스(신형) VS380 프라임,2011,170475,1,1090
3, 3 BH380,2011,120000,1,699
2, 더뉴K7 LPI 3.0 프레스티지,2013,143630,1,1040
3, 포터2 카고(CRDI),2014,199917,0,799
3, 그랜저HG LPG HG300 익스클루시브,2015,196496,1,1200
3, 3 BH330 GRAND,2012,114087,1,948
3, 에쿠스(신형) VS380 럭셔리,2009,198037,1,750
3, 그랜저HG LPG HG300 장애인용,2012,207738,1,700
4, 캡티바 2.0 2WD LT,2013,130020,1,870
2, 레이 프레스티지,2012,117003,1,840
2, 봉고3트럭 1톤,2010,103678,0,699
2, 더뉴K5 2.0 프레스티지,2013,92204,1,1090
2, 레이 럭셔리,2012,110000,1,650
2, 모하비 4WD KV300,2013,115816,1,1830
3, 에쿠스(신형) VS380 프리미엄,2013,273442,1,1130
2, 봉고3트럭 1톤,2013,40778,0,1080
2, 더 SUV 스포티지 디젤 1.7 2WD 노블레스,2015,140520,1,1330
2, 레이 디럭스,2013,37820,1,640
2, 올뉴쏘렌토 2WD 2.2 노블레스,2015,71261,1,1990
2, K5 2.0 GDI 터보 노블레스,2011,133658,1,840
3, 그랜저HG HG300 PRIME,2012,139191,1,1100
3, 포터2 더블캡(CRDI),2014,159660,0,850
3, 3DH G330 프리미엄,2015,142607,1,1899
2, 더뉴K9 3.3 GDI 이그제큐티브,2014,152865,1,1850
3, 그랜저HG HG300 EXCLUSIVE,2013,82452,1,1340
2, 봉고3트럭 내장탑,2012,109974,0,730
3, 싼타페DM 4WD 2.0 PREMIUM,2013,207067,1,1350
3, 포터2 카고(CRDI),2013,240000,0,630
3, 그랜저HG HG300 PRIME,2011,156914,1,690
3, 포터2 더블캡(CRDI),2015,156942,1,980
3, 에쿠스(신형) VS380 프레스티지,2012,173923,1,1189
3, 그랜저HG HG240 LUXURY,2011,150000,1,689
3, 그랜드스타렉스 11인,2011,125154,1,900
5, 티볼리 1.6 VX,2015,111516,1,1199
4, 말리부 2.0 디젤 LT 프리미엄팩,2014,111300,1,890
3, 3 BH330 PREMIUM,2013,158290,1,1050
3, 포터2 카고(CRDI),2015,206542,0,799
6, SM7노바 2.5 LE,2014,57954,1,1290
3, 그랜저HG LPG HG300 MODERN,2014,143928,1,1359
3, 그랜저HG LPG HG300 MODERN,2014,108105,1,999
3, 그랜저HG HG240 MODERN,2013,116058,1,950
3, 그랜드스타렉스밴 5인(LPI),2014,182563,1,1250
4, 크루즈 1.8LT,2012,73343,1,600
2, 카니발R 뉴 GX,2012,81748,1,970
4, 올란도 플래티넘 패키지,2015,175958,1,760
3, 아슬란 G330 프리미엄,2014,133397,1,1390
3, 포터2 카고(CRDI),2014,411586,1,699
3, LF 소나타 2.0 터보 익스클루시브,2015,60635,1,1650
3, 싼타페DM 2WD 2.0 EXCLUSIVE,2014,118355,1,1520
3, 포터2 냉동탑,2015,163990,0,1320
2, K9 3.3 GDI 이그제큐티브,2013,65372,1,1999
3, 에쿠스(신형) VS380 프레스티지,2011,147171,1,1230
3, 싼타페DM 2WD 2.2 EXCLUSIVE,2014,151293,1,1379
2, 레이 럭셔리,2014,49071,1,960
3, 그랜드스타렉스 11인,2009,110749,0,720
3, 포터2 더블캡(CRDI),2012,258092,0,690
4, 올란도 2.0 LPGI 다이나믹,2015,186870,1,830
3, 싼타페DM 2WD 2.0 EXCLUSIVE,2014,76457,1,1670
2, K3 1.6GDI 트렌디,2014,71083,1,950
3, 3 BH330 GRAND,2012,105557,1,1050
6, SM7뉴아트 2.3 SE,2011,76922,1,620
2, 더뉴K9 3.3 GDI 프레스티지,2015,201046,1,1420
5, 티볼리 1.6 LX,2015,40488,1,1240
6, 뉴QM5 2WD RE,2013,94509,1,900
3, 포터2 카고(CRDI),2009,264924,1,620
2, K3 1.6GDI 럭셔리,2013,90294,1,899
3, 싼타페DM 2WD 2.0 PREMIUM,2013,159063,1,1380
3, 뉴 i30 1.6 VGT PYL,2014,103980,1,950
5, 티볼리 1.6 VX,2015,92552,1,930
2, 봉고3트럭 1.2톤,2010,198040,0,639
3, 3DH G330 프리미엄,2014,71533,1,2320
2, K5 2.0 프레스티지,2011,95122,1,780
3, 올뉴투싼 디젤 1.7 2WD,2015,108490,1,1280
3, 뉴 투싼iX 가솔린 2.0 GDI 2WD,2013,112236,1,1090
3, 그랜드스타렉스 12인,2014,72491,1,1190
3, 3 BH330 LUXYRY,2009,85905,1,670
2, 더뉴K9 3.8 GDI 노블레스,2015,237886,1,1320
4, 올란도 LPGI LS,2013,131493,1,849
3, 에쿠스(신형) VS380 익스클루시브,2013,203783,1,1590
3, LF 소나타 2.0 스마트,2014,167495,1,880
3, 그랜저HG LPG HG300 익스클루시브,2015,259481,1,970
2, 더뉴스포티지R 디젤 2WD 프레스티지,2014,178136,1,989
3, 아반떼MD M16GDI LUXURY,2011,72983,1,675
3, 싼타페DM 2WD 2.0 MODERN,2014,154010,1,1260
5, 티볼리 1.6 LX,2015,50126,1,1339
3, 그랜저HG HG240 MODERN,2013,115050,1,1130
2, K5 2.0 LPI,2012,86168,1,790
2, K5 2.4,2010,144283,1,600
5, 티볼리 1.6 VX,2015,39010,1,1350
3, 그랜저HG HG300 NOBLE,2012,98992,1,950
3, 소나타하이브리드 YF HEV,2013,157283,1,890
3, 3 BH330 LUXYRY,2008,192931,1,650
5, 렉스턴W RX7 4WD,2015,96000,1,1270
3, 그랜저HG HG240 LUXURY,2012,139487,1,990
5, 코란도스포츠 CX7(4WD),2014,60465,0,1160
2, 쏘렌토R 2WD 2.2 TLX,2009,113723,1,830
3, 에쿠스(신형) VS500 프레스티지,2014,169339,1,1920
2, 올뉴모닝 트렌디,2014,52719,1,610
3, 그랜드스타렉스밴 5인,2015,157919,1,1230
4, 올란도 LT,2015,96646,1,790
2, 더뉴K5 2.0 LPI 디럭스,2013,127738,1,719
3, 소나타하이브리드 YF HEV,2011,191773,1,650
2, 봉고3트럭 하이내장탑,2011,99675,0,670
3, YF소나타 F24 GDI,2010,89722,1,730
3, 투싼iX 2WD VGT X20,2012,218060,1,670
2, 더 SUV 스포티지 디젤 1.7 2WD 트렌디,2015,69886,1,1450
2, 더뉴K7 2.4 GDI 프레스티지 스페셜,2013,81491,1,1220
2, K3 1.6GDI 럭셔리,2015,11259,1,1050
3, 그랜저HG HG240 MODERN,2015,92112,1,1380
5, 코란도스포츠 CX7(4WD),2012,133042,1,850
3, 더 뉴 아반떼 1.6 GDI 스마트,2015,82831,1,950
3, 아반떼AD 1.6 VGT 스마트 스페셜,2015,59244,1,1350
3, 싼타페 더 프라임 E-VGT R2.2 2WD,2015,169093,1,1650
3, 3 BH380 익스클루시브,2013,228638,1,920
2, 카니발R 뉴 리무진,2012,278737,1,820
3, 3DH G380 익스클루시브,2015,53473,1,2470
2, 더뉴k3 1.6 GDI 트렌디,2015,68348,1,1100
3, 포터2 내장탑,2011,134317,0,680
3, 더 뉴 아반떼 1.6 GDI 스마트,2014,51049,1,890
5, 코란도스포츠 CX7(4WD),2015,47313,1,1520
2, 올 뉴 카니발 9인승 노블레스,2014,59584,1,2210
3, 에쿠스(신형) VS380 익스클루시브,2013,74284,1,2570
3, 올뉴투싼 디젤 1.7 2WD,2015,60942,1,1660
3, 포터2 파워게이트,2011,210566,0,680
3, 그랜저HG LPG HG300 프라임,2012,216220,1,750
3, 에쿠스(신형) VS460 프레스티지,2009,199094,1,830
3, 투싼iX 가솔린 X20,2012,52495,1,1200
2, 봉고3트럭 덤프,2014,55041,0,1699
2, 더뉴K9 5.0 GDI 퀀텀,2015,121719,1,2830
6, SM5노바 LPLI 고급형,2015,134179,1,699
3, 포터2 더블캡(CRDI),2008,176980,1,640
3, 에쿠스(신형) VS380 프레스티지,2012,171253,1,1399
2, 더뉴스포티지R 디젤 2WD 트렌디,2014,54501,1,1440
3, 에쿠스(신형) VS380 프리미엄,2014,203900,1,1570
2, K5 SX 2.0 디럭스,2015,117719,1,1140
3, 3DH G380 파이니스트 에디션 AWD,2014,125000,1,2470
3, 그랜저HG HG220 MODERN,2014,193685,1,940
3, 뉴 투싼iX 디젤(E-VGT)2WD,2014,61746,1,1290
3, 에쿠스(신형) VS500 프레스티지,2013,92225,1,2450
3, 에쿠스(신형) VS460 프레스티지,2009,301351,1,780
2, 뉴카니발 리무진,2009,73712,1,1050
3, 포터2 카고(CRDI),2011,136393,0,690
3, 그랜드스타렉스밴 5인,2014,125218,0,850
3, 그랜저HG HG240 MODERN,2014,108792,1,1199
2, 스포티지R 2WD 가솔린,2010,82537,1,999
3, 포터2 활어차,2011,86321,1,950
2, 더뉴K5 2.0 디럭스,2014,73076,1,799
2, 올뉴프라이드 5DR 1.6GDI 프레스티지,2013,154818,1,650
3, 투싼iX 2WD VGT LX20,2010,32007,1,1100
2, K5 2.0 LPI,2011,125587,1,680
2, 쏘울 1.6 GDI 프리미엄,2012,56437,1,980
3, 3DH G380 익스클루시브 AWD,2015,183153,1,1650
3, 엑센트신형 1.4VVT 모던,2014,120747,1,699
2, 그랜드카니발 LIMITED,2008,89624,1,650
2, 카니발R 그랜드 프레지던트,2011,146386,1,880
4, 더 넥스트 스파크 ,2015,46083,1,780
3, 포터2 더블캡,2013,57859,0,1050
3, 싼타페CM 2WD(2.0 E-VGT) MLX,2010,214256,1,630
3, 포터2 더블캡(CRDI),2009,210126,0,600
3, 포터2 카고(CRDI),2015,199967,1,1120
3, 싼타페DM 2WD 2.0 PREMIUM,2013,152120,1,1250
4, 말리부 2.0 디젤 LT 디럭스팩,2014,59073,1,1020
3, YF소나타 LPI,2011,47133,1,690
2, 더뉴K7 2.4 GDI 프레스티지,2015,69042,1,1285
2, K5 SX 1.7 디젤 프레스티지,2015,81620,1,1250
2, 봉고3트럭 1톤,2015,137745,0,890
3, 그랜드스타렉스 12인,2009,95473,1,690
2, 모하비 4WD KV300,2009,161825,1,1350
4, 올란도 LPGI LT,2011,173640,1,650
3, 3 BH330 LUXYRY,2011,183253,1,690
3, 3DH G380 프레스티지 AWD,2014,104760,1,2299
3, 투싼iX 2WD VGT LX20,2011,114466,1,880
2, 올뉴쏘렌토 2WD 2.2 노블레스,2015,159750,1,1550
4, 어메이징 뉴 크루즈 1.4 터보 LTZ,2015,120230,1,770
2, 더 SUV 스포티지 디젤 2.0 2WD 프레스티지,2015,58832,1,1599
2, 카니발R 그랜드 GLX,2012,71557,1,799
3, 소나타더브릴리언트 CVVL 모던,2013,75668,1,890
3, 그랜드스타렉스밴 5인,2011,88008,1,1150
3, 엑센트신형 1.4VVT 모던,2014,31905,1,930
3, 포터2 카고(CRDI),2015,73338,1,1240
2, 카니발R 그랜드 GLX,2011,160960,1,690
2, 쏘렌토R 2WD 2.7 LPI,2009,238732,1,690
3, 3DH G330 프리미엄,2015,202572,1,1450
2, 봉고3트럭 내장탑,2009,204032,1,800
5, 코란도스포츠 CX7(4WD),2014,222397,1,870
2, 모하비 4WD KV300,2011,178138,1,1399
2, 모하비 4WD JV300,2009,231241,1,799
3, 3 BH330 LUXYRY,2011,121037,1,1099
3, 3DH G330 프리미엄,2014,179658,1,1789
5, 코란도스포츠 CX5(2WD),2014,156287,1,980
3, 포터2 내장탑,2015,57650,0,1200
2, 올 뉴 카니발 9인승 프레스티지,2015,72653,1,2190
3, 소나타더브릴리언트 LPI 스타일,2013,125692,1,670
3, 포터2 파워게이트,2013,156526,1,1150
4, 올란도 LTZ,2011,89000,1,790
3, 싼타페DM 2WD 2.2 EXCLUSIVE,2013,174400,1,1399
3, 벨로스터 터보 GDI 익스트림,2012,69057,0,720
6, QM3 RE 시그니처,2015,130000,1,940
2, 모하비 4WD KV300,2011,169424,1,1450
3, 그랜저HG HG300 NOBLE,2012,113814,1,1290
2, 올뉴쏘렌토 2WD 2.2 노블레스,2015,83252,1,2080
2, K3 쿱 1.6 터보 노블레스,2015,115409,1,740
2, 쏘렌토R 2WD 2.0 TLX,2012,136932,1,999
3, 포터2 카고(CRDI),2013,127782,1,1190
2, 더뉴K7 LPI 3.0 프레스티지,2014,121153,1,1190
2, K3 1.6GDI 트렌디,2013,119033,1,780
2, 더뉴스포티지R 디젤 2WD 트렌디,2015,92207,1,9900
2, 모하비 4WD QV300,2013,54801,1,2100
3, 그랜저HG HG240 MODERN,2015,211711,1,950
3, YF소나타 PREMIER,2009,102729,1,650
6, SM3 Z.E. SE 플러스,2013,65403,1,770
3, 그랜저하이브리드 PREMIUM,2014,64945,1,1789
5, 렉스턴W RX7 4WD,2015,103084,1,1090
3, 더뉴3쿠페 380,2013,131973,0,1550
3, 그랜저HG HG300 PREMIUM,2013,178653,1,850
3, 베라쿠르즈 2WD 익스클루시브,2014,206425,1,1250
2, 봉고3트럭 내장탑,2014,92867,0,830
3, 에쿠스(신형) VS380 럭셔리,2009,225565,1,699
2, 올 뉴 카니발 7인승 리무진,2015,86062,1,2590
2, 봉고3트럭 윙바디,2005,65000,0,600
5, 티볼리 1.6 LX,2015,107133,1,1120
3, 에쿠스(신형) VS380 프라임,2010,167351,1,930
3, i40 2.0 GDI PREMIUM,2012,174397,1,850
3, 그랜저HG LPG HG300 PREMIUM,2013,137476,1,1450
3, 3쿠페 200,2009,94199,1,850
3, 에쿠스(신형) VS460 프레스티지,2010,129373,1,1190
3, 그랜저HG HG300 EXCLUSIVE,2014,186388,1,970
3, 뉴 투싼iX 디젤(E-VGT)2WD,2014,163877,1,1199
3, 아반떼AD 1.6 VGT 스마트,2015,93690,1,860
3, 싼타페DM 2WD 2.0 PREMIUM,2013,156143,1,1390
5, 티볼리 1.6 VX,2015,121838,1,1080
3, 그랜저HG HG300 PREMIUM,2014,213695,1,820
3, 3 BH330 PREMIUM,2012,134000,1,1050
3, 포터2 냉장탑,2015,105459,0,1250
3, 에쿠스(신형) VS380 프라임,2009,212654,1,800
3, 3 BH380 ROYAL,2009,137913,1,840
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2015,58344,1,2150
2, 쏘렌토R 4WD 2.2 TLX,2010,150000,1,830
6, SM5노바 디젤 D 프리미엄,2015,104329,1,880
3, 3DH G380 프레스티지 AWD,2014,198567,1,1610
2, K5 SX 2.0 터보 노블레스 스페셜,2015,92835,1,1439
2, K5 MX 2.0 노블레스,2015,38996,1,1650
3, LF 소나타 2.0 스타일,2015,166682,1,750
2, 봉고3트럭 고소작업차,2015,32261,0,3850
3, 3 BH330 LUXYRY,2008,161438,1,690
3, 싼타페 더 프라임 E-VGT R2.0 2WD,2015,73342,1,2150
3, 에쿠스(신형) VS500 프레스티지,2013,199187,1,1580
5, 렉스턴W RX7 4WD,2014,128005,1,1150
2, 더뉴K7 3.0 GDI 프레스티지,2012,82725,1,1290
2, 레이 프레스티지,2014,57389,1,940
2, 봉고3트럭 4WD,2015,56497,0,1420
2, K5 2.0 노블레스,2012,105421,1,750
5, 코란도스포츠 CX7(4WD),2014,96031,1,1270
4, 올란도 LTZ,2011,87788,1,810
3, 싼타페DM 4WD 2.0 PREMIUM,2013,52576,1,1750
3, 그랜저HG HG300 PREMIUM,2013,153048,1,1019
3, 그랜저HG HG300 PREMIUM,2015,90576,1,1260
3, 베라쿠르즈 2WD 300X,2008,121505,1,650
3, 그랜저HG HG300 PRIME,2011,101960,1,980
2, 더뉴모닝 럭셔리,2015,44870,1,780
3, 포터2 카고(CRDI),2010,81470,0,650
2, 올뉴모닝 디럭스,2011,138575,1,400
5, 체어맨H 뉴클래식 500S,2012,163762,1,550
2, 뉴모닝 SLX,2009,48483,1,379
2, 뉴모닝 LX,2010,46875,1,390
2, 레이 럭셔리,2012,148506,1,580
3, YF소나타 LUXURY,2011,182270,1,420
2, 카니발R 그랜드 GLX,2010,220896,1,450
7, 라세티프리미어 CDX,2010,126512,1,360
3, 엑센트신형 1.4VVT 프리미어,2013,119963,1,590
4, 말리부 LS,2012,272173,1,350
2, 봉고3트럭 더블캡,2007,206184,0,449
2, 프라이드신형 4DR 1.6 CVVT,2011,102349,1,390
